starred_at,login,id,node_id,url,followers_url,subscriptions_url,organizations_url,repos_url,type,site_admin
2023-04-26T05:21:07Z,maikhir,16575874,MDQ6VXNlcjE2NTc1ODc0,https://api.github.com/users/maikhir,https://api.github.com/users/maikhir/followers,https://api.github.com/users/maikhir/subscriptions,https://api.github.com/users/maikhir/orgs,https://api.github.com/users/maikhir/repos,User,False
2023-06-10T21:36:18Z,cptanalatriste,1616531,MDQ6VXNlcjE2MTY1MzE=,https://api.github.com/users/cptanalatriste,https://api.github.com/users/cptanalatriste/followers,https://api.github.com/users/cptanalatriste/subscriptions,https://api.github.com/users/cptanalatriste/orgs,https://api.github.com/users/cptanalatriste/repos,User,False
2023-06-15T11:21:02Z,paulastock,64837202,MDQ6VXNlcjY0ODM3MjAy,https://api.github.com/users/paulastock,https://api.github.com/users/paulastock/followers,https://api.github.com/users/paulastock/subscriptions,https://api.github.com/users/paulastock/orgs,https://api.github.com/users/paulastock/repos,User,False
2023-07-27T03:14:58Z,efriesema,11915142,MDQ6VXNlcjExOTE1MTQy,https://api.github.com/users/efriesema,https://api.github.com/users/efriesema/followers,https://api.github.com/users/efriesema/subscriptions,https://api.github.com/users/efriesema/orgs,https://api.github.com/users/efriesema/repos,User,False
2023-09-15T10:44:39Z,zikorayann,26109769,MDQ6VXNlcjI2MTA5NzY5,https://api.github.com/users/zikorayann,https://api.github.com/users/zikorayann/followers,https://api.github.com/users/zikorayann/subscriptions,https://api.github.com/users/zikorayann/orgs,https://api.github.com/users/zikorayann/repos,User,False
2023-10-25T11:41:59Z,bakalaugh,71103663,MDQ6VXNlcjcxMTAzNjYz,https://api.github.com/users/bakalaugh,https://api.github.com/users/bakalaugh/followers,https://api.github.com/users/bakalaugh/subscriptions,https://api.github.com/users/bakalaugh/orgs,https://api.github.com/users/bakalaugh/repos,User,False
2023-10-26T15:18:55Z,Earduino,6370061,MDQ6VXNlcjYzNzAwNjE=,https://api.github.com/users/Earduino,https://api.github.com/users/Earduino/followers,https://api.github.com/users/Earduino/subscriptions,https://api.github.com/users/Earduino/orgs,https://api.github.com/users/Earduino/repos,User,False
2023-12-17T02:41:09Z,brandongraves08,16110062,MDQ6VXNlcjE2MTEwMDYy,https://api.github.com/users/brandongraves08,https://api.github.com/users/brandongraves08/followers,https://api.github.com/users/brandongraves08/subscriptions,https://api.github.com/users/brandongraves08/orgs,https://api.github.com/users/brandongraves08/repos,User,False
2024-03-23T07:53:04Z,SANKEH,123341864,U_kgDOB1oMKA,https://api.github.com/users/SANKEH,https://api.github.com/users/SANKEH/followers,https://api.github.com/users/SANKEH/subscriptions,https://api.github.com/users/SANKEH/orgs,https://api.github.com/users/SANKEH/repos,User,False
2024-04-22T02:02:08Z,linuxsong,1391181,MDQ6VXNlcjEzOTExODE=,https://api.github.com/users/linuxsong,https://api.github.com/users/linuxsong/followers,https://api.github.com/users/linuxsong/subscriptions,https://api.github.com/users/linuxsong/orgs,https://api.github.com/users/linuxsong/repos,User,False
2024-06-06T17:30:52Z,nasseralmubarazi,171968272,U_kgDOCkAHEA,https://api.github.com/users/nasseralmubarazi,https://api.github.com/users/nasseralmubarazi/followers,https://api.github.com/users/nasseralmubarazi/subscriptions,https://api.github.com/users/nasseralmubarazi/orgs,https://api.github.com/users/nasseralmubarazi/repos,User,False
